dataset,lf_index,coverage,accuracy,precision_positive,recall_positive,f1_positive,precision_negative,recall_negative,f1_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,conflict_rate,positive_bias,n_abstain,n_positive,n_negative,n_labeled,total_samples,true_negatives,false_positives,false_negatives,true_positives
commercial,2,0.7998752533915484,0.9256667186525265,0.9927650915668098,0.5373225648556045,0.6972608177848354,0.9193352249695987,0.9992579538076245,0.9576319210640355,0.9560501582682043,0.7682902593316145,0.8274463694244354,0.931033386031522,0.9256667186525265,0.9161520268033206,0.2167103400499985,0.08622504678727386,12834,4423,46873,51296,64130,43092.0,32.0,3781.0,4391.0
commercial,3,0.15945735225323562,0.947291218462742,0.947291218462742,1.0,0.9729322553106011,0.0,0.0,0.0,0.473645609231371,0.5,0.48646612765530056,0.8973606525766263,0.947291218462742,0.921650181614883,0.1784928716904277,1.0,53904,10226,0,10226,64130,,,,
tennis,0,1.0,0.7959476936341429,0.7605190719622493,0.7045537340619308,0.7314674735249622,0.8163496376811594,0.8554817275747508,0.8354577056778679,0.7884343548217043,0.7800177308183408,0.7834625896014151,0.7943270909217963,0.7959476936341429,0.7944384231286904,0.15915425276309467,0.3654260669636442,0,2543,4416,6959,6959,3605.0,609.0,811.0,1934.0
tennis,1,1.0,0.8597499640752981,0.7908582703058205,0.8761384335154827,0.8313169720013827,0.9132210311383359,0.8490745135263408,0.8799803246433842,0.8520396507220782,0.8626064735209118,0.8556486483223834,0.8649546453810065,0.8597499640752981,0.860784908203911,0.10643921191734743,0.4369880729989941,0,3041,3918,6959,6959,3578.0,636.0,340.0,2405.0
tennis,2,0.09081764621353643,0.7563291139240507,0.6428571428571429,0.16265060240963855,0.2596153846153846,0.764406779661017,0.9678111587982833,0.8541666666666666,0.70363196125908,0.5652308806039609,0.5568910256410255,0.7324807674625311,0.7563291139240507,0.6980028805582602,0.31658092599920856,0.06645569620253164,6327,42,590,632,6959,451.0,15.0,139.0,27.0
tennis,3,0.5995114240551803,0.8815915627996165,0.825136612021858,0.7965335342878673,0.8105828220858897,0.9066067104808024,0.9212653778558875,0.9138772663877266,0.8658716612513302,0.8588994560718775,0.8622300442368082,0.880693282711143,0.8815915627996165,0.8810221063712986,0.08059617150526241,0.3070469798657718,2787,1281,2891,4172,6959,2621.0,224.0,270.0,1057.0
tennis,4,1.0,0.8739761459979882,0.8645589383294301,0.8069216757741348,0.8347465611456567,0.8794632704116443,0.9176554342667299,0.8981535245616072,0.8720111043705372,0.8622885550204323,0.8664500428536319,0.87358420853987,0.8739761459979882,0.8731424432888978,0.10418068236424796,0.3681563443023423,0,2562,4397,6959,6959,3867.0,347.0,530.0,2215.0
tennis,5,0.30004310964218994,0.8625478927203065,0.8618811881188119,0.9954259576901087,0.9238524807641284,0.8823529411764706,0.17699115044247787,0.29484029484029484,0.8721170646476413,0.5862085540662932,0.6093463878022116,0.8652049066468512,0.8625478927203065,0.8217283758655749,0.10119356512714063,0.9674329501915708,4871,2020,68,2088,6959,60.0,279.0,8.0,1741.0
basketball,0,0.9508625486922648,0.9555217416749576,0.0,0.0,0.0,0.9555217416749576,1.0,0.9772550427964327,0.4777608708374788,0.5,0.48862752139821636,0.9130217988135444,0.9555217416749576,0.9337884405534826,0.3722794289726188,0.0,883,0,17087,17087,17970,,,,
basketball,1,0.000333889816360601,0.5,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.125,1.0,17964,6,0,6,17970,,,,
basketball,2,0.019977740678909294,0.25348189415041783,0.25348189415041783,1.0,0.40444444444444444,0.0,0.0,0.0,0.12674094707520892,0.5,0.20222222222222222,0.06425307066208362,0.25348189415041783,0.1025193438563912,0.05191256830601093,1.0,17611,359,0,359,17970,,,,
basketball,3,1.0,0.6255425709515859,0.09666203059805285,0.7481162540365985,0.17120335016627664,0.9782931354359926,0.618860395516695,0.7581323460695159,0.5374775830170228,0.6834883247766468,0.46466784811789624,0.9327152113183271,0.6255425709515859,0.7277897173998381,0.3651730460692184,0.4001112966054535,0,7190,10780,17970,17970,10546.0,6495.0,234.0,695.0
agnews,0,0.11428333333333333,0.8963103397987459,0.0,0.0,0.0,0.8963103397987459,1.0,0.9453203106975314,0.22407758494968646,0.25,0.23633007767438285,0.8033722252301432,0.8963103397987459,0.8473003688999604,0.2810936978992998,0.0,106286,0,13714,13714,120000,,,,
agnews,1,0.13749166666666668,0.7827141038850839,0.0,0.0,0.0,0.7827141038850839,1.0,0.878115119164995,0.19567852597127097,0.25,0.21952877979124874,0.61264136842063,0.7827141038850839,0.6873130886051728,0.3890043453617986,0.0,103501,0,16499,16499,120000,,,,
agnews,2,0.15000833333333333,0.8123993111493806,0.8123993111493806,1.0,0.8964904214559387,0.0,0.0,0.0,0.20309982778734514,0.25,0.22412260536398468,0.6599926407559881,0.8123993111493806,0.7283082008428226,0.44388765878102787,1.0,101999,18001,0,18001,120000,,,,
agnews,3,0.015483333333333333,0.9617868675995694,0.9617868675995694,1.0,0.9805212620027435,0.0,0.0,0.0,0.24044671689989236,0.25,0.24513031550068587,0.9250339786869917,0.9617868675995694,0.9430524731963954,0.09762900976290098,1.0,118142,1858,0,1858,120000,,,,
agnews,4,0.08966666666666667,0.9377323420074349,0.9377323420074349,1.0,0.9678657074340528,0.0,0.0,0.0,0.23443308550185873,0.25,0.2419664268585132,0.8793419452467488,0.9377323420074349,0.9075989765808171,0.17121236008198013,1.0,109240,10760,0,10760,120000,,,,
agnews,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5356705074773229,0.5,107786,0,0,0,120000,,,,
agnews,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43428912783751494,0.5,109729,0,0,0,120000,,,,
agnews,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9325207560501678,0.5,93532,0,0,0,120000,,,,
agnews,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717105263157895,0.5,118479,0,0,0,120000,,,,
trec,0,0.007152791575601033,0.6111111111111112,0.6111111111111112,1.0,0.7586206896551725,0.0,0.0,0.0,0.20370370370370372,0.3333333333333333,0.25287356321839083,0.37345679012345684,0.6111111111111112,0.46360153256704983,0.2903225806451613,1.0,4997,36,0,36,5033,,,,
trec,1,0.04490363600238426,0.7522123893805309,0.0,0.0,0.0,0.7522123893805309,1.0,0.8585858585858585,0.25073746312684364,0.3333333333333333,0.28619528619528617,0.5658234787375674,0.7522123893805309,0.6458389201752033,0.2396694214876033,0.0,4807,0,226,226,5033,,,,
trec,2,0.0005960659646334195,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5030,0,3,3,5033,,,,
trec,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.5,5013,0,0,0,5033,,,,
trec,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49193548387096775,0.5,4968,0,0,0,5033,,,,
trec,5,0.0015895092390224518,0.625,0.625,1.0,0.7692307692307693,0.0,0.0,0.0,0.3125,0.5,0.38461538461538464,0.390625,0.625,0.4807692307692308,0.7857142857142857,1.0,5025,8,0,8,5033,,,,
trec,6,0.011523941982912775,0.8620689655172413,0.0,0.0,0.0,0.8620689655172413,1.0,0.9259259259259259,0.28735632183908044,0.3333333333333333,0.30864197530864196,0.7431629013079666,0.8620689655172413,0.7982120051085568,0.03278688524590164,0.0,4975,0,58,58,5033,,,,
trec,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,0.5,5007,0,0,0,5033,,,,
trec,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04473161033797217,0.5,4700,0,0,0,5033,,,,
trec,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.5,5008,0,0,0,5033,,,,
trec,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.5,5008,0,0,0,5033,,,,
trec,11,0.009139678124379097,0.17391304347826086,0.17391304347826086,1.0,0.29629629629629634,0.0,0.0,0.0,0.028985507246376812,0.16666666666666666,0.04938271604938272,0.030245746691871456,0.17391304347826086,0.05152979066022545,0.8428571428571429,1.0,4987,46,0,46,5033,,,,
trec,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5032,0,0,0,5033,,,,
trec,13,0.014901649115835486,0.84,0.0,0.0,0.0,0.84,1.0,0.9130434782608696,0.21,0.25,0.2282608695652174,0.7055999999999999,0.84,0.7669565217391305,0.057777777777777775,0.0,4958,0,75,75,5033,,,,
trec,14,0.008344923504867872,0.8095238095238095,0.8095238095238095,1.0,0.8947368421052632,0.0,0.0,0.0,0.20238095238095238,0.25,0.2236842105263158,0.655328798185941,0.8095238095238095,0.7243107769423559,0.9550561797752809,1.0,4991,42,0,42,5033,,,,
trec,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40425531914893614,0.5,5015,0,0,0,5033,,,,
trec,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.5,5015,0,0,0,5033,,,,
trec,17,0.007748857540234452,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994,0,39,39,5033,,,,
trec,18,0.006159348301212001,0.7741935483870968,0.7741935483870968,1.0,0.8727272727272727,0.0,0.0,0.0,0.1935483870967742,0.25,0.21818181818181817,0.5993756503642039,0.7741935483870968,0.6756598240469208,0.975609756097561,1.0,5002,31,0,31,5033,,,,
trec,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5023,0,0,0,5033,,,,
trec,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5,5027,0,0,0,5033,,,,
trec,21,0.00039737730975561295,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5031,0,2,2,5033,,,,
trec,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.5,4982,0,0,0,5033,,,,
trec,23,0.013113451221935227,0.6363636363636364,0.6363636363636364,1.0,0.7777777777777778,0.0,0.0,0.0,0.1590909090909091,0.25,0.19444444444444445,0.4049586776859504,0.6363636363636364,0.4949494949494949,0.948051948051948,1.0,4967,66,0,66,5033,,,,
trec,24,0.00039737730975561295,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5031,0,2,2,5033,,,,
trec,25,0.01013312139876813,0.9411764705882353,0.0,0.0,0.0,0.9411764705882353,1.0,0.9696969696969697,0.47058823529411764,0.5,0.48484848484848486,0.8858131487889273,0.9411764705882353,0.912655971479501,0.2535211267605634,0.0,4982,0,51,51,5033,,,,
trec,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.5,4922,0,0,0,5033,,,,
trec,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04176904176904177,0.5,4767,0,0,0,5033,,,,
trec,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6239316239316239,0.5,4901,0,0,0,5033,,,,
trec,29,0.002384263858533678,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5021,0,12,12,5033,,,,
trec,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.5,4991,0,0,0,5033,,,,
trec,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3755868544600939,0.5,4948,0,0,0,5033,,,,
trec,32,0.005761970991456387,0.8275862068965517,0.8275862068965517,1.0,0.9056603773584906,0.0,0.0,0.0,0.27586206896551724,0.3333333333333333,0.3018867924528302,0.6848989298454221,0.8275862068965517,0.749512036434613,0.9428571428571428,1.0,5004,29,0,29,5033,,,,
trec,33,0.0013908205841446453,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,1.0,0.6,0.14285714285714285,0.3333333333333333,0.19999999999999998,0.18367346938775508,0.42857142857142855,0.2571428571428571,0.125,0.0,5026,0,7,7,5033,,,,
trec,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4928,0,0,0,5033,,,,
trec,35,0.008344923504867872,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,1.0,0.0909090909090909,0.011904761904761904,0.25,0.022727272727272724,0.0022675736961451248,0.047619047619047616,0.004329004329004328,0.5280898876404494,0.0,4991,0,42,42,5033,,,,
trec,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142857,0.5,4939,0,0,0,5033,,,,
trec,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5026,0,0,0,5033,,,,
trec,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.5,5019,0,0,0,5033,,,,
trec,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04473161033797217,0.5,4700,0,0,0,5033,,,,
trec,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.5,4968,0,0,0,5033,,,,
trec,41,0.6306377905821577,0.24291115311909262,0.0,0.0,0.0,0.24291115311909262,1.0,0.39087452471482886,0.04048519218651544,0.16666666666666666,0.06514575411913814,0.05900582830964726,0.24291115311909262,0.09494778152335635,0.7284328739152629,0.0,1859,0,3174,3174,5033,,,,
trec,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,0.5,5006,0,0,0,5033,,,,
trec,43,0.002185575203655871,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,0.0,0.13636363636363635,0.25,0.1764705882352941,0.29752066115702475,0.5454545454545454,0.38502673796791437,0.8235294117647058,1.0,5022,11,0,11,5033,,,,
trec,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25666666666666665,0.5,4493,0,0,0,5033,,,,
trec,45,0.010530498708523744,0.9811320754716981,0.9811320754716981,1.0,0.9904761904761905,0.0,0.0,0.0,0.49056603773584906,0.5,0.49523809523809526,0.9626201495194019,0.9811320754716981,0.9717879604672058,0.9818181818181818,1.0,4980,53,0,53,5033,,,,
trec,46,0.009139678124379097,0.8913043478260869,0.0,0.0,0.0,0.8913043478260869,1.0,0.9425287356321839,0.44565217391304346,0.5,0.47126436781609193,0.7944234404536862,0.8913043478260869,0.8400799600199899,0.19298245614035087,0.0,4987,0,46,46,5033,,,,
trec,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.5,4996,0,0,0,5033,,,,
trec,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5,5015,0,0,0,5033,,,,
trec,49,0.013709517186568647,0.8405797101449275,0.0,0.0,0.0,0.8405797101449275,1.0,0.9133858267716535,0.2801932367149758,0.3333333333333333,0.30446194225721784,0.7065742491073304,0.8405797101449275,0.7677735935182015,0.05504587155963303,0.0,4964,0,69,69,5033,,,,
trec,50,0.0015895092390224518,0.125,0.0,0.0,0.0,0.125,1.0,0.2222222222222222,0.025,0.2,0.04444444444444444,0.015625,0.125,0.027777777777777776,0.14285714285714285,0.0,5025,0,8,8,5033,,,,
trec,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.5,4987,0,0,0,5033,,,,
trec,52,0.06040135108285317,0.40131578947368424,0.40131578947368424,1.0,0.5727699530516432,0.0,0.0,0.0,0.0668859649122807,0.16666666666666666,0.09546165884194054,0.16105436288088645,0.40131578947368424,0.22986162589572526,0.6820175438596491,1.0,4729,304,0,304,5033,,,,
trec,53,0.08424398966818995,0.5,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.25,0.5,0.3333333333333333,0.16133333333333333,0.0,4609,0,424,424,5033,,,,
trec,54,0.0005960659646334195,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.16666666666666666,0.5,0.25,0.1111111111111111,0.3333333333333333,0.16666666666666666,1.0,0.0,5030,0,3,3,5033,,,,
trec,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,5012,0,0,0,5033,,,,
trec,56,0.005761970991456387,0.9310344827586207,0.9310344827586207,1.0,0.9642857142857143,0.0,0.0,0.0,0.46551724137931033,0.5,0.48214285714285715,0.8668252080856124,0.9310344827586207,0.897783251231527,0.9166666666666666,1.0,5004,29,0,29,5033,,,,
trec,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,5024,0,0,0,5033,,,,
trec,58,0.00735148023047884,0.08108108108108109,0.08108108108108109,1.0,0.15,0.0,0.0,0.0,0.02702702702702703,0.3333333333333333,0.049999999999999996,0.006574141709276845,0.08108108108108109,0.012162162162162161,0.8979591836734694,1.0,4996,37,0,37,5033,,,,
trec,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5028,0,0,0,5033,,,,
trec,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532163742690059,0.5,4948,0,0,0,5033,,,,
trec,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.5,5017,0,0,0,5033,,,,
trec,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04176904176904177,0.5,4767,0,0,0,5033,,,,
trec,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04473161033797217,0.5,4700,0,0,0,5033,,,,
trec,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013856812933025405,0.5,4752,0,0,0,5033,,,,
trec,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.5,4937,0,0,0,5033,,,,
trec,66,0.02205444069143652,0.3783783783783784,0.3783783783783784,1.0,0.5490196078431372,0.0,0.0,0.0,0.07567567567567568,0.2,0.10980392156862744,0.14317019722425128,0.3783783783783784,0.20773714891361947,0.5462184873949579,1.0,4922,111,0,111,5033,,,,
trec,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852941176470589,0.5,5001,0,0,0,5033,,,,
semeval,0,0.007123070834982192,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2509,0,18,18,2527,,,,
semeval,1,0.003957261574990107,0.9,0.0,0.0,0.0,0.9,1.0,0.9473684210526316,0.45,0.5,0.4736842105263158,0.8099999999999999,0.9,0.8526315789473685,0.0,0.0,2517,0,10,10,2527,,,,
semeval,2,0.0031658092599920855,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519,0,8,8,2527,,,,
semeval,3,0.0015829046299960427,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523,0,4,4,2527,,,,
semeval,4,0.0007914523149980214,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525,0,2,2,2527,,,,
semeval,5,0.001187178472497032,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524,0,3,3,2527,,,,
semeval,6,0.0007914523149980214,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525,0,2,2,2527,,,,
semeval,7,0.0015829046299960427,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523,0,4,4,2527,,,,
semeval,8,0.0007914523149980214,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525,0,2,2,2527,,,,
semeval,9,0.0015829046299960427,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523,0,4,4,2527,,,,
semeval,10,0.001187178472497032,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524,0,3,3,2527,,,,
semeval,11,0.0015829046299960427,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523,0,4,4,2527,,,,
semeval,12,0.036011080332409975,0.9120879120879121,0.0,0.0,0.0,0.9120879120879121,1.0,0.9540229885057472,0.22802197802197802,0.25,0.2385057471264368,0.8319043593768868,0.9120879120879121,0.8701528356700772,0.0,0.0,2436,0,91,91,2527,,,,
semeval,13,0.004748713889988128,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515,0,12,12,2527,,,,
semeval,14,0.012663237039968342,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2495,0,32,32,2527,,,,
semeval,15,0.007123070834982192,0.9444444444444444,0.0,0.0,0.0,0.9444444444444444,1.0,0.9714285714285714,0.4722222222222222,0.5,0.4857142857142857,0.8919753086419752,0.9444444444444444,0.9174603174603173,0.0,0.0,2509,0,18,18,2527,,,,
semeval,16,0.003561535417491096,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518,0,9,9,2527,,,,
semeval,17,0.006331618519984171,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,0,16,16,2527,,,,
semeval,18,0.00554016620498615,0.9285714285714286,0.0,0.0,0.0,0.9285714285714286,1.0,0.962962962962963,0.4642857142857143,0.5,0.4814814814814815,0.8622448979591837,0.9285714285714286,0.8941798941798942,0.0,0.0,2513,0,14,14,2527,,,,
semeval,19,0.0019786307874950534,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2522,0,5,5,2527,,,,
semeval,20,0.00554016620498615,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513,0,14,14,2527,,,,
semeval,21,0.003561535417491096,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518,0,9,9,2527,,,,
semeval,22,0.0031658092599920855,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519,0,8,8,2527,,,,
semeval,23,0.001187178472497032,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524,0,3,3,2527,,,,
semeval,24,0.001187178472497032,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524,0,3,3,2527,,,,
semeval,25,0.003561535417491096,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,1.0,0.9411764705882353,0.4444444444444444,0.5,0.47058823529411764,0.7901234567901234,0.8888888888888888,0.8366013071895425,0.0,0.0,2518,0,9,9,2527,,,,
semeval,26,0.0015829046299960427,0.75,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.375,0.5,0.42857142857142855,0.5625,0.75,0.6428571428571428,0.0,0.0,2523,0,4,4,2527,,,,
semeval,27,0.0015829046299960427,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523,0,4,4,2527,,,,
semeval,28,0.0007914523149980214,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525,0,2,2,2527,,,,
semeval,29,0.0007914523149980214,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525,0,2,2,2527,,,,
semeval,30,0.002374356944994064,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521,0,6,6,2527,,,,
semeval,31,0.0007914523149980214,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525,0,2,2,2527,,,,
semeval,32,0.0007914523149980214,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525,0,2,2,2527,,,,
semeval,33,0.001187178472497032,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524,0,3,3,2527,,,,
semeval,34,0.0015829046299960427,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523,0,4,4,2527,,,,
semeval,35,0.0007914523149980214,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525,0,2,2,2527,,,,
semeval,36,0.0007914523149980214,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525,0,2,2,2527,,,,
semeval,37,0.0007914523149980214,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525,0,2,2,2527,,,,
